Fréquence (Hz)	Niveau (dB)
6346,911621	-53,211941
6352,294922	-47,561413
6357,678223	-48,686375
6363,061523	-54,280731
6368,444824	-58,409348
6373,828125	-60,041130
6379,211426	-63,651695
6384,594727	-65,451096
6389,978027	-70,490791
6395,361328	-79,889946
6400,744629	-68,012985
6406,127930	-70,769447
6411,511230	-71,172127
6416,894531	-76,378052
6422,277832	-70,085571
6427,661133	-70,822327
6433,044434	-73,026909
6438,427734	-74,307724
6443,811035	-74,074051
6449,194336	-68,818764
6454,577637	-70,623871
6459,960938	-75,799988
6465,344238	-66,393150
6470,727539	-66,544380
6476,110840	-69,365501
6481,494141	-70,258286
6486,877441	-66,281540
6492,260742	-61,190804
6497,644043	-58,396591
6503,027344	-59,558327
6508,410645	-60,622158
6513,793945	-60,130074
6519,177246	-56,533104
6524,560547	-56,841988
6529,943848	-62,420555
6535,327148	-59,945110
6540,710449	-55,275234
6546,093750	-52,385014
6551,477051	-47,162575
6556,860352	-37,234726
6562,243652	-33,402031
6567,626953	-34,293411
6573,010254	-39,497364
6578,393555	-46,556919
6583,776855	-49,940796
6589,160156	-49,937527
6594,543457	-51,076694
6599,926758	-53,448856
6605,310059	-60,291237
6610,693359	-56,438961
6616,076660	-58,263527
6621,459961	-61,467228
6626,843262	-65,737717
6632,226562	-65,479424
6637,609863	-69,689362
6642,993164	-69,120659
6648,376465	-67,459465
6653,759766	-60,263897
6659,143066	-59,127331
6664,526367	-60,416016
6669,909668	-64,058868
6675,292969	-68,474464
6680,676270	-68,166199
6686,059570	-73,949097
6691,442871	-79,972977
6696,826172	-77,166054
6702,209473	-75,066948
6707,592773	-75,034256
6712,976074	-74,360802
6718,359375	-73,277237
6723,742676	-74,439499
6729,125977	-71,695488
6734,509277	-69,531830
6739,892578	-66,187744
6745,275879	-64,721024
6750,659180	-66,493629
6756,042480	-63,278111
6761,425781	-56,726704
6766,809082	-55,779964
6772,192383	-59,684166
6777,575684	-62,366489
6782,958984	-64,417229
6788,342285	-71,244644
6793,725586	-69,891556
6799,108887	-64,345505
6804,492188	-64,760620
6809,875488	-69,796562
6815,258789	-65,073822
6820,642090	-69,218658
6826,025391	-67,704918
6831,408691	-69,524307
6836,791992	-65,254486
6842,175293	-64,927544
6847,558594	-70,074471
6852,941895	-71,552261
6858,325195	-73,007317
6863,708496	-73,919830
6869,091797	-72,148804
6874,475098	-71,124649
6879,858398	-68,342148
6885,241699	-69,397270
6890,625000	-72,254135
6896,008301	-77,844315
6901,391602	-76,127701
6906,774902	-72,374290
6912,158203	-65,394775
6917,541504	-65,996063
6922,924805	-59,885853
6928,308105	-54,263161
6933,691406	-56,142490
6939,074707	-55,998627
6944,458008	-57,524498
6949,841309	-50,116283
6955,224609	-47,052441
6960,607910	-50,389595
6965,991211	-39,091988
6971,374512	-33,239178
6976,757812	-34,390388
6982,141113	-50,605690
6987,524414	-51,483147
6992,907715	-48,586533
6998,291016	-46,819859
7003,674316	-48,347771
7009,057617	-58,604286
7014,440918	-58,591782
7019,824219	-62,651600
7025,207520	-57,849400
7030,590820	-62,451057
7035,974121	-62,431217
7041,357422	-72,577164
7046,740723	-65,202637
7052,124023	-61,364403
7057,507324	-59,613579
7062,890625	-61,622303
7068,273926	-71,804245
7073,657227	-78,140976
7079,040527	-78,443161
7084,423828	-73,575371
7089,807129	-72,903839
7095,190430	-73,866653
7100,573730	-78,191368
7105,957031	-71,015472
7111,340332	-71,739517
7116,723633	-73,544968
7122,106934	-71,960220
7127,490234	-72,225395
7132,873535	-75,583481
7138,256836	-65,200478
7143,640137	-63,527447
7149,023438	-60,226837
7154,406738	-63,840160
7159,790039	-63,141281
7165,173340	-58,911034
7170,556641	-54,834042
7175,939941	-52,735374
7181,323242	-51,163403
7186,706543	-52,349205
7192,089844	-58,706734
7197,473145	-62,119377
7202,856445	-62,455711
7208,239746	-69,704315
7213,623047	-64,913994
7219,006348	-66,547470
7224,389648	-71,068306
7229,772949	-73,314079
7235,156250	-70,357613
7240,539551	-67,768593
7245,922852	-65,395767
7251,306152	-68,566185
7256,689453	-72,457321
7262,072754	-76,825294
7267,456055	-81,399635
7272,839355	-83,182289
7278,222656	-74,739403
7283,605957	-74,794197
7288,989258	-69,220612
7294,372559	-73,835205
7299,755859	-66,141716
7305,139160	-68,329201
7310,522461	-66,655647
7315,905762	-66,626259
7321,289062	-74,009392
7326,672363	-62,190727
7332,055664	-61,488670
7337,438965	-52,855736
7342,822266	-48,590282
7348,205566	-51,375839
7353,588867	-55,699467
7358,972168	-58,439541
7364,355469	-49,903198
7369,738770	-45,157646
7375,122070	-31,740383
7380,505371	-26,251755
7385,888672	-27,862589
7391,271973	-36,528339
7396,655273	-46,782619
7402,038574	-52,378544
7407,421875	-56,160355
7412,805176	-52,563843
7418,188477	-53,052460
7423,571777	-55,037067
7428,955078	-55,257324
7434,338379	-58,914742
7439,721680	-62,251953
7445,104980	-60,342236
7450,488281	-61,172989
7455,871582	-66,261925
7461,254883	-64,167336
7466,638184	-71,073486
7472,021484	-68,976776
7477,404785	-67,634148
7482,788086	-70,087067
7488,171387	-66,566086
7493,554688	-64,435608
7498,937988	-70,080841
7504,321289	-76,654823
7509,704590	-78,311661
7515,087891	-75,903679
7520,471191	-80,388168
7525,854492	-74,535431
7531,237793	-70,225105
7536,621094	-69,563141
7542,004395	-67,672691
7547,387695	-66,862328
7552,770996	-69,028854
7558,154297	-69,277061
7563,537598	-62,418232
7568,920898	-63,252029
7574,304199	-60,277107
7579,687500	-57,629951
7585,070801	-52,007866
7590,454102	-51,587860
7595,837402	-58,808254
7601,220703	-63,373249
7606,604004	-65,621201
7611,987305	-65,917107
7617,370605	-68,241013
7622,753906	-68,121284
7628,137207	-75,568504
7633,520508	-81,321243
7638,903809	-80,853302
7644,287109	-77,749741
7649,670410	-75,115471
7655,053711	-76,450905
7660,437012	-78,523521
7665,820312	-70,300087
7671,203613	-67,236443
7676,586914	-69,459633
7681,970215	-71,051292
7687,353516	-68,197525
7692,736816	-69,664452
7698,120117	-66,823204
7703,503418	-63,859947
7708,886719	-65,870399
7714,270020	-72,464920
7719,653320	-66,835968
7725,036621	-65,839500
7730,419922	-60,190830
7735,803223	-66,544182
7741,186523	-58,614998
7746,569824	-55,559982
7751,953125	-62,534904
7757,336426	-56,641720
7762,719727	-53,898388
7768,103027	-56,530201
7773,486328	-48,408615
7778,869629	-45,765484
7784,252930	-40,370239
7789,636230	-29,180038
7795,019531	-29,058994
7800,402832	-38,073544
7805,786133	-42,144596
7811,169434	-48,756561
7816,552734	-51,096622
7821,936035	-46,026134
7827,319336	-51,113644
7832,702637	-53,863777
7838,085938	-51,272316
7843,469238	-56,414566
7848,852539	-54,026451
7854,235840	-56,191696
7859,619141	-60,827477
7865,002441	-63,735607
7870,385742	-60,583347
7875,769043	-61,822987
7881,152344	-59,013172
7886,535645	-58,932487
7891,918945	-60,625111
7897,302246	-65,376373
7902,685547	-69,318794
7908,068848	-69,637138
7913,452148	-76,202782
7918,835449	-85,002243
7924,218750	-78,442955
7929,602051	-76,270042
7934,985352	-74,296150
7940,368652	-70,008705
7945,751953	-77,143112
7951,135254	-68,584534
7956,518555	-70,231445
7961,901855	-66,487808
7967,285156	-64,481560
7972,668457	-63,050919
7978,051758	-60,766312
7983,435059	-59,820694
7988,818359	-55,764931
7994,201660	-54,733318
7999,584961	-50,742771
8004,968262	-55,560780
8010,351562	-66,694504
8015,734863	-67,367722
8021,118164	-65,519913
8026,501465	-66,019203
8031,884766	-68,678665
8037,268066	-69,170090
8042,651367	-66,334122
8048,034668	-69,817024
8053,417969	-72,861092
8058,801270	-69,124573
8064,184570	-72,921494
8069,567871	-75,560585
8074,951172	-68,912689
8080,334473	-65,770363
8085,717773	-67,015762
8091,101074	-70,489098
8096,484375	-63,766178
8101,867676	-60,113476
8107,250977	-66,783073
8112,634277	-60,291790
8118,017578	-58,168102
8123,400879	-61,105747
8128,784180	-62,755257
8134,167480	-63,941761
8139,550781	-64,963943
8144,934082	-58,411423
8150,317383	-58,532700
8155,700684	-55,452507
8161,083984	-50,239597
8166,467285	-50,813343
8171,850586	-52,002663
8177,233887	-54,689728
8182,617188	-53,468716
8188,000488	-46,796642
8193,383789	-35,284592
8198,767090	-23,271646
8204,150391	-21,667427
8209,533691	-27,663929
8214,916992	-37,249943
8220,300293	-45,358067
8225,683594	-51,418507
8231,066895	-52,267582
8236,450195	-53,153275
8241,833496	-54,706005
8247,216797	-57,414124
8252,600098	-58,447002
8257,983398	-62,532021
8263,366699	-62,152649
8268,750000	-55,880657
8274,133301	-55,572605
8279,516602	-57,864826
8284,899902	-59,196053
8290,283203	-62,019207
8295,666504	-62,902050
8301,049805	-62,428333
8306,433105	-64,833237
8311,816406	-62,864010
8317,199707	-68,355354
8322,583008	-63,948597
8327,966309	-63,643108
8333,349609	-63,950623
8338,732910	-67,046562
8344,116211	-67,322083
8349,499512	-69,016975
8354,882812	-72,882217
8360,266113	-70,545715
8365,649414	-72,655952
8371,032715	-68,356667
8376,416016	-62,479393
8381,799316	-62,924271
8387,182617	-65,683159
8392,565918	-64,279617
8397,949219	-66,868660
8403,332520	-55,592091
8408,715820	-54,373596
8414,099121	-59,538696
8419,482422	-62,115730
8424,865723	-64,415367
8430,249023	-67,642105
8435,632324	-67,043327
8441,015625	-71,478844
8446,398926	-76,581070
8451,782227	-73,195587
8457,165527	-70,371307
8462,548828	-66,169670
8467,932129	-73,553802
8473,315430	-69,714745
8478,698730	-74,679657
8484,082031	-71,740799
8489,465332	-69,906990
8494,848633	-67,842354
8500,231934	-69,041672
8505,615234	-65,300423
8510,998535	-60,268230
8516,381836	-56,439957
8521,765137	-56,908867
8527,148438	-60,460403
8532,531738	-59,887424
8537,915039	-58,937050
8543,298340	-59,008259
8548,681641	-57,523376
8554,064941	-57,256054
8559,448242	-55,341885
8564,831543	-52,798752
8570,214844	-55,792843
8575,598145	-49,739452
8580,981445	-49,617783
8586,364746	-53,264896
8591,748047	-44,982239
8597,131348	-42,391155
8602,514648	-39,405998
8607,897949	-28,338070
8613,281250	-24,890871
8618,664551	-31,797043
8624,047852	-49,147141
8629,431152	-53,075623
8634,814453	-57,367184
8640,197754	-51,320915
8645,581055	-50,597569
8650,964355	-60,839458
8656,347656	-62,402660
8661,730957	-63,390938
8667,114258	-60,625481
8672,497559	-59,486187
8677,880859	-64,647476
8683,264160	-69,570763
8688,647461	-61,202732
8694,030762	-64,504288
8699,414062	-65,624031
8704,797363	-66,174095
8710,180664	-72,091789
8715,563965	-66,741371
8720,947266	-62,829159
8726,330566	-62,715076
8731,713867	-65,715439
8737,097168	-70,365891
8742,480469	-72,774429
8747,863770	-72,955841
8753,247070	-71,969971
8758,630371	-70,891823
8764,013672	-71,817528
8769,396973	-75,949692
8774,780273	-69,922523
8780,163574	-70,028687
8785,546875	-71,768288
8790,930176	-72,917114
8796,313477	-77,143394
8801,696777	-64,119415
8807,080078	-60,241642
8812,463379	-62,148300
8817,846680	-57,527908
8823,229980	-54,873779
8828,613281	-59,233498
8833,996582	-70,553101
8839,379883	-68,800201
8844,763184	-66,673965
8850,146484	-67,010826
8855,529785	-70,361237
8860,913086	-71,305008
8866,296387	-70,331703
8871,679688	-70,724197
8877,062988	-69,203323
8882,446289	-69,102394
8887,829590	-70,444839
8893,212891	-75,693390
8898,596191	-74,268677
8903,979492	-71,167053
8909,362793	-67,823349
8914,746094	-71,751633
8920,129395	-72,168106
8925,512695	-69,047234
8930,895996	-67,693878
8936,279297	-69,411888
8941,662598	-62,087482
8947,045898	-59,018368
8952,429199	-58,330650
8957,812500	-59,452740
8963,195801	-58,194714
8968,579102	-58,415554
8973,962402	-58,685947
8979,345703	-62,272926
8984,729004	-55,723637
8990,112305	-58,405449
8995,495605	-52,194447
9000,878906	-49,190632
9006,262207	-50,662991
9011,645508	-47,952145
9017,028809	-40,486355
9022,412109	-37,249920
9027,795410	-37,460938
9033,178711	-41,639915
9038,562012	-46,079475
9043,945312	-51,903107
9049,328613	-53,936592
9054,711914	-51,172997
9060,095215	-56,167503
9065,478516	-58,097599
9070,861816	-54,619389
9076,245117	-63,688148
9081,628418	-61,930912
9087,011719	-60,154819
9092,395020	-62,074490
9097,778320	-69,163994
9103,161621	-65,400398
9108,544922	-61,967091
9113,928223	-62,438694
9119,311523	-67,315109
9124,694824	-71,382576
9130,078125	-71,365097
9135,461426	-72,967438
9140,844727	-74,969467
9146,228027	-76,926514
9151,611328	-78,902969
9156,994629	-79,378838
9162,377930	-75,027618
9167,761230	-70,364494
9173,144531	-70,725441
9178,527832	-72,030167
9183,911133	-64,808998
9189,294434	-61,942768
9194,677734	-62,193851
9200,061035	-62,519058
9205,444336	-67,808952
9210,827637	-63,872906
9216,210938	-54,455460
9221,594238	-50,898327
9226,977539	-51,412735
9232,360840	-56,496502
9237,744141	-59,314770
9243,127441	-61,513210
9248,510742	-65,108078
9253,894043	-63,537266
9259,277344	-64,726089
9264,660645	-68,505638
9270,043945	-73,467064
9275,427246	-69,439690
9280,810547	-70,080757
9286,193848	-70,744835
9291,577148	-68,785339
9296,960449	-67,043831
9302,343750	-67,913994
9307,727051	-71,431000
9313,110352	-70,668129
9318,493652	-67,788795
9323,876953	-67,744202
9329,260254	-68,515198
9334,643555	-65,537254
9340,026855	-67,303337
9345,410156	-65,173882
9350,793457	-70,506271
9356,176758	-69,527191
9361,560059	-59,550526
9366,943359	-63,383713
9372,326660	-59,943932
9377,709961	-55,994183
9383,093262	-51,331573
9388,476562	-51,388535
9393,859863	-53,019222
9399,243164	-53,091480
9404,626465	-53,321217
9410,009766	-51,332783
9415,393066	-50,490227
9420,776367	-45,555157
9426,159668	-34,055294
9431,542969	-26,704050
9436,926270	-28,072283
9442,309570	-35,655273
9447,692871	-48,132221
9453,076172	-47,284313
9458,459473	-52,411732
9463,842773	-51,162117
9469,226074	-59,398483
9474,609375	-56,980404
9479,992676	-58,021305
9485,375977	-54,206886
9490,759277	-53,518681
9496,142578	-60,263348
9501,525879	-57,033249
9506,909180	-55,485996
9512,292480	-60,390556
9517,675781	-61,403477
9523,059082	-65,429138
9528,442383	-61,317986
9533,825684	-63,597851
9539,208984	-62,379318
9544,592285	-67,012932
9549,975586	-75,219528
9555,358887	-70,420418
9560,742188	-65,970184
9566,125488	-67,603783
9571,508789	-69,438423
9576,892090	-72,028542
9582,275391	-70,053078
9587,658691	-80,003067
9593,041992	-67,616417
9598,425293	-64,400673
9603,808594	-60,585972
9609,191895	-64,218353
9614,575195	-72,379562
9619,958496	-60,499916
9625,341797	-54,665989
9630,725098	-53,270676
9636,108398	-55,320862
9641,491699	-58,534374
9646,875000	-55,401325
9652,258301	-59,892811
9657,641602	-71,000099
9663,024902	-65,467201
9668,408203	-70,860550
9673,791504	-71,812462
9679,174805	-70,521614
9684,558105	-71,806023
9689,941406	-70,376411
9695,324707	-71,736588
9700,708008	-70,173073
9706,091309	-67,371140
9711,474609	-64,215256
9716,857910	-66,548050
9722,241211	-74,127945
9727,624512	-69,743240
9733,007812	-66,199883
9738,391113	-71,022835
9743,774414	-64,016525
9749,157715	-63,022434
9754,541016	-72,253143
9759,924316	-65,343170
9765,307617	-69,430389
9770,690918	-71,207520
9776,074219	-66,705856
9781,457520	-62,340195
9786,840820	-67,174408
9792,224121	-68,091125
9797,607422	-62,475780
9802,990723	-65,384544
9808,374023	-68,435890
9813,757324	-60,183765
9819,140625	-57,015778
9824,523926	-59,584999
9829,907227	-66,754936
9835,290527	-64,610428
9840,673828	-60,637470
9846,057129	-60,414829
9851,440430	-57,217331
9856,823730	-54,345474
9862,207031	-62,943989
9867,590332	-52,905544
9872,973633	-48,745026
9878,356934	-45,855331
9883,740234	-41,595963
9889,123535	-25,330982
9894,506836	-22,722050
9899,890137	-29,682074
9905,273438	-41,357811
9910,656738	-47,337009
9916,040039	-48,066284
9921,423340	-48,038994
9926,806641	-51,384434
9932,189941	-57,990429
9937,573242	-53,969509
9942,956543	-60,396145
9948,339844	-55,303116
9953,723145	-55,529442
9959,106445	-59,592747
9964,489746	-64,249413
9969,873047	-59,886074
9975,256348	-59,104565
9980,639648	-59,225941
9986,022949	-60,665157
9991,406250	-59,517784
9996,789551	-56,358913
10002,172852	-54,633331
10007,556152	-58,786175
10012,939453	-56,703617
10018,322754	-55,072243
10023,706055	-60,577499
10029,089355	-63,034481
10034,472656	-61,596085
10039,855957	-59,122662
10045,239258	-69,722763
10050,622559	-63,588562
10056,005859	-65,033722
10061,389160	-70,129082
10066,772461	-68,406670
10072,155762	-68,369713
10077,539062	-72,561386
10082,922363	-68,253510
10088,305664	-64,623360
10093,688965	-64,011925
10099,072266	-65,445366
10104,455566	-71,432251
10109,838867	-65,747887
10115,222168	-64,829681
10120,605469	-64,679314
10125,988770	-65,504921
10131,372070	-77,103371
10136,755371	-74,872147
10142,138672	-74,493217
10147,521973	-72,239754
10152,905273	-73,517975
10158,288574	-73,605782
10163,671875	-70,488434
10169,055176	-67,594040
10174,438477	-66,405602
10179,821777	-62,695415
10185,205078	-63,899254
10190,588379	-65,273071
10195,971680	-63,676598
10201,354980	-66,076096
10206,738281	-60,943321
10212,121582	-62,818954
10217,504883	-64,008125
10222,888184	-62,710350
10228,271484	-61,603317
10233,654785	-57,964336
10239,038086	-55,535641
10244,421387	-54,147305
10249,804688	-50,777699
10255,187988	-51,865852
10260,571289	-51,949158
10265,954590	-59,948784
10271,337891	-52,094398
10276,721191	-49,930779
10282,104492	-52,753735
10287,487793	-50,629932
10292,871094	-54,955692
10298,254395	-30,284475
10303,637695	-25,237974
10309,020996	-31,473936
10314,404297	-52,816067
10319,787598	-50,935787
10325,170898	-51,552094
10330,554199	-58,023754
10335,937500	-59,385082
10341,320801	-57,995846
10346,704102	-57,362782
10352,087402	-60,723522
10357,470703	-71,138557
10362,854004	-65,807663
10368,237305	-58,880070
10373,620605	-58,543152
10379,003906	-58,446762
10384,387207	-60,338169
10389,770508	-66,516617
10395,153809	-65,689438
10400,537109	-64,958473
10405,920410	-62,533344
10411,303711	-62,165173
10416,687012	-64,901901
10422,070312	-63,786076
10427,453613	-65,564445
10432,836914	-68,293785
10438,220215	-62,866657
10443,603516	-67,004097
10448,986816	-71,188782
10454,370117	-68,568130
10459,753418	-64,388283
10465,136719	-63,075836
10470,520020	-64,106682
10475,903320	-62,360729
10481,286621	-69,090492
10486,669922	-63,130737
10492,053223	-61,016319
10497,436523	-60,980328
10502,819824	-52,565804
10508,203125	-56,764626
10513,586426	-58,787037
10518,969727	-64,492645
10524,353027	-58,657894
10529,736328	-59,405716
10535,119629	-67,486763
10540,502930	-67,012909
10545,886230	-69,870102
10551,269531	-72,985153
10556,652832	-62,623875
10562,036133	-64,077522
10567,419434	-72,648628
10572,802734	-66,633789
10578,186035	-65,340057
10583,569336	-67,077820
10588,952637	-68,201561
10594,335938	-65,852051
10599,719238	-66,180733
10605,102539	-63,728531
10610,485840	-62,215790
10615,869141	-61,415623
10621,252441	-62,970646
10626,635742	-62,545856
10632,019043	-63,437515
10637,402344	-65,151718
10642,785645	-67,774292
10648,168945	-74,030968
10653,552246	-71,146835
10658,935547	-65,524368
10664,318848	-64,950966
10669,702148	-63,763485
10675,085449	-54,495369
10680,468750	-52,976723
10685,852051	-53,782051
10691,235352	-46,547745
10696,618652	-46,091843
10702,001953	-49,405682
10707,385254	-47,590427
10712,768555	-45,537380
10718,151855	-43,018253
10723,535156	-43,771240
10728,918457	-48,423191
10734,301758	-53,506924
10739,685059	-53,892559
10745,068359	-55,614437
10750,451660	-59,876644
10755,834961	-59,939610
10761,218262	-59,222385
10766,601562	-60,207756
10771,984863	-62,408920
10777,368164	-67,007507
10782,751465	-63,288555
10788,134766	-63,026176
10793,518066	-69,125542
10798,901367	-70,856598
10804,284668	-68,372520
10809,667969	-68,079124
10815,051270	-75,204460
10820,434570	-76,338646
10825,817871	-70,642502
10831,201172	-68,424919
10836,584473	-69,806786
10841,967773	-74,903458
10847,351074	-75,141602
10852,734375	-71,821136
10858,117676	-72,702072
10863,500977	-75,957001
10868,884277	-76,659386
10874,267578	-75,673111
10879,650879	-76,783554
10885,034180	-73,556778
10890,417480	-71,363571
10895,800781	-75,668655
10901,184082	-64,926147
10906,567383	-58,006260
10911,950684	-55,352119
10917,333984	-57,641945
10922,717285	-63,917385
10928,100586	-61,432575
10933,483887	-64,846489
10938,867188	-73,622078
10944,250488	-80,146858
10949,633789	-76,885506
10955,017090	-76,738144
10960,400391	-75,595253
10965,783691	-76,253098
10971,166992	-82,633568
10976,550293	-77,616722
10981,933594	-76,352303
10987,316895	-77,526886
10992,700195	-79,290619
10998,083496	-80,050850
11003,466797	-79,931091
11008,850098	-82,214134
11014,233398	-83,272926
11019,616699	-81,198990
11025,000000	-81,627769
11030,383301	-81,552536
11035,766602	-82,171478
11041,149902	-81,836006
11046,533203	-74,521065
11051,916504	-79,426605
11057,299805	-80,421234
11062,683105	-75,848991
11068,066406	-73,100487
11073,449707	-70,890884
11078,833008	-64,047600
11084,216309	-64,689880
11089,599609	-67,890686
11094,982910	-70,185669
11100,366211	-66,678093
11105,749512	-66,066826
11111,132812	-65,892967
11116,516113	-62,960297
11121,899414	-53,734875
11127,282715	-54,163090
11132,666016	-61,778931
11138,049316	-66,998688
11143,432617	-70,512222
11148,815918	-71,819298
11154,199219	-65,161446
11159,582520	-65,713280
11164,965820	-72,360840
11170,349121	-73,774788
11175,732422	-76,633774
11181,115723	-81,458733
11186,499023	-73,807419
11191,882324	-69,602448
11197,265625	-71,861702
11202,648926	-68,992874
11208,032227	-72,741135
11213,415527	-79,846626
11218,798828	-76,501518
11224,182129	-74,407959
11229,565430	-75,200684
11234,948730	-78,826012
11240,332031	-79,223793
11245,715332	-76,561607
11251,098633	-76,609032
11256,481934	-78,538818
11261,865234	-80,575638
11267,248535	-79,057487
11272,631836	-74,305885
11278,015137	-76,380096
11283,398438	-76,325508
11288,781738	-74,470596
11294,165039	-72,957024
11299,548340	-73,440926
11304,931641	-78,836304
11310,314941	-83,390137
11315,698242	-74,858849
11321,081543	-77,243225
11326,464844	-87,852486
11331,848145	-73,043953
11337,231445	-70,309532
11342,614746	-73,143257
11347,998047	-74,566231
11353,381348	-70,776756
11358,764648	-73,353561
11364,147949	-80,513466
11369,531250	-79,286362
11374,914551	-78,946686
11380,297852	-80,285889
11385,681152	-84,638214
11391,064453	-76,010788
11396,447754	-77,877571
11401,831055	-73,399788
11407,214355	-70,699471
11412,597656	-71,300117
11417,980957	-67,670334
11423,364258	-64,492081
11428,747559	-66,239311
11434,130859	-66,925842
11439,514160	-68,169319
11444,897461	-76,047493
11450,280762	-79,943329
11455,664062	-77,540443
11461,047363	-77,557899
11466,430664	-75,158157
11471,813965	-69,493591
11477,197266	-64,543205
11482,580566	-67,619133
11487,963867	-66,414276
11493,347168	-66,659721
11498,730469	-65,564262
11504,113770	-69,462135
11509,497070	-61,688702
11514,880371	-64,251770
11520,263672	-70,558228
11525,646973	-57,095310
11531,030273	-57,658379
11536,413574	-36,902840
11541,796875	-31,142534
11547,180176	-36,511429
11552,563477	-55,217651
11557,946777	-58,243954
11563,330078	-62,907490
11568,713379	-61,857521
11574,096680	-60,325310
11579,479980	-63,184433
11584,863281	-66,461632
11590,246582	-74,419464
11595,629883	-67,363319
11601,013184	-69,931030
11606,396484	-68,003258
11611,779785	-69,901543
11617,163086	-67,919022
11622,546387	-70,451851
11627,929688	-75,715714
11633,312988	-75,243721
11638,696289	-71,599243
11644,079590	-68,494377
11649,462891	-71,716606
11654,846191	-68,686432
11660,229492	-70,457069
11665,612793	-68,566711
11670,996094	-68,576218
11676,379395	-69,972679
11681,762695	-74,183701
11687,145996	-79,018326
11692,529297	-72,220024
11697,912598	-72,710144
11703,295898	-71,222809
11708,679199	-67,715797
11714,062500	-68,943352
11719,445801	-67,767685
11724,829102	-63,856926
11730,212402	-61,116669
11735,595703	-60,746620
11740,979004	-62,709869
11746,362305	-64,709511
11751,745605	-65,585686
11757,128906	-66,657089
11762,512207	-70,454895
11767,895508	-69,383263
11773,278809	-66,737457
11778,662109	-71,005089
11784,045410	-77,358559
11789,428711	-79,343819
11794,812012	-73,179466
11800,195312	-77,723495
11805,578613	-74,177330
11810,961914	-73,647011
11816,345215	-79,313553
11821,728516	-68,275490
11827,111816	-65,474022
11832,495117	-66,051262
11837,878418	-73,058830
11843,261719	-70,702087
11848,645020	-70,739090
11854,028320	-69,765068
11859,411621	-71,269630
11864,794922	-65,392822
11870,178223	-68,368744
11875,561523	-66,211983
11880,944824	-65,013550
11886,328125	-65,087135
11891,711426	-61,890678
11897,094727	-61,674129
11902,478027	-59,969986
11907,861328	-58,162647
11913,244629	-55,858185
11918,627930	-54,726894
11924,011230	-53,113392
11929,394531	-50,629986
11934,777832	-48,233166
11940,161133	-34,126232
11945,544434	-30,715788
11950,927734	-35,812878
11956,311035	-43,394928
11961,694336	-53,176346
11967,077637	-55,773632
11972,460938	-52,734547
11977,844238	-55,503998
11983,227539	-58,782578
11988,610840	-56,762909
11993,994141	-55,762917
11999,377441	-63,226315
12004,760742	-58,228004
12010,144043	-64,636887
12015,527344	-68,047241
12020,910645	-63,407814
12026,293945	-64,804733
12031,677246	-66,245453
12037,060547	-66,426613
12042,443848	-69,810036
12047,827148	-72,645950
12053,210449	-69,716537
12058,593750	-70,461899
12063,977051	-74,933159
12069,360352	-77,760590
12074,743652	-74,736397
12080,126953	-73,151321
12085,510254	-74,021225
12090,893555	-73,120049
12096,276855	-80,363106
12101,660156	-80,138596
12107,043457	-77,929848
12112,426758	-81,429810
12117,810059	-84,449547
12123,193359	-83,694870
12128,576660	-85,687126
12133,959961	-84,917152
12139,343262	-81,127937
12144,726562	-80,930405
12150,109863	-82,659943
12155,493164	-74,381363
12160,876465	-71,660713
12166,259766	-73,235451
12171,643066	-78,678169
12177,026367	-76,984528
12182,409668	-79,412529
12187,792969	-77,477272
12193,176270	-74,479546
12198,559570	-79,704124
12203,942871	-79,073799
12209,326172	-81,569115
12214,709473	-78,496872
12220,092773	-73,467377
12225,476074	-73,966232
12230,859375	-72,034996
12236,242676	-73,395813
12241,625977	-75,308434
12247,009277	-76,693542
12252,392578	-73,174065
12257,775879	-74,918015
12263,159180	-73,292603
12268,542480	-66,024544
12273,925781	-67,655930
12279,309082	-65,006500
12284,692383	-64,816833
12290,075684	-66,161964
12295,458984	-63,643620
12300,842285	-60,287300
12306,225586	-61,729881
12311,608887	-63,475967
12316,992188	-54,735371
12322,375488	-51,687344
12327,758789	-49,082436
12333,142090	-47,150578
12338,525391	-46,685162
12343,908691	-47,960495
12349,291992	-46,208729
12354,675293	-42,964016
12360,058594	-43,171223
12365,441895	-47,582516
12370,825195	-59,618584
12376,208496	-56,631775
12381,591797	-56,304844
12386,975098	-57,562042
12392,358398	-59,847069
12397,741699	-61,944004
12403,125000	-65,260414
12408,508301	-67,238678
12413,891602	-64,662003
12419,274902	-64,887619
12424,658203	-76,481407
12430,041504	-74,065140
12435,424805	-81,916870
12440,808105	-71,365051
12446,191406	-71,331650
12451,574707	-69,311630
12456,958008	-66,616631
12462,341309	-66,370140
12467,724609	-68,121513
12473,107910	-67,603607
12478,491211	-78,391006
12483,874512	-80,016075
12489,257812	-77,597298
12494,641113	-70,300194
12500,024414	-71,178085
12505,407715	-75,881729
12510,791016	-73,516029
12516,174316	-72,804741
12521,557617	-70,699532
12526,940918	-73,635338
12532,324219	-69,772285
12537,707520	-67,789772
12543,090820	-69,606644
12548,474121	-64,796494
12553,857422	-58,047935
12559,240723	-54,894367
12564,624023	-58,071522
12570,007324	-73,479942
12575,390625	-65,002998
12580,773926	-65,303261
12586,157227	-76,674660
12591,540527	-80,449883
12596,923828	-73,692955
12602,307129	-71,797424
12607,690430	-77,419701
12613,073730	-79,102516
