Fréquence (Hz)	Niveau (dB)
6346,911621	-85,147400
6352,294922	-80,838814
6357,678223	-83,047058
6363,061523	-109,913742
6368,444824	-83,117432
6373,828125	-81,338951
6379,211426	-74,763428
6384,594727	-77,507874
6389,978027	-71,419685
6395,361328	-71,890388
6400,744629	-72,954041
6406,127930	-76,242775
6411,511230	-79,891830
6416,894531	-74,257553
6422,277832	-91,143700
6427,661133	-71,534660
6433,044434	-70,479668
6438,427734	-74,693008
6443,811035	-77,891571
6449,194336	-69,992203
6454,577637	-66,247086
6459,960938	-63,087677
6465,344238	-62,581928
6470,727539	-62,804466
6476,110840	-72,429871
6481,494141	-85,404869
6486,877441	-73,363029
6492,260742	-66,468834
6497,644043	-63,893970
6503,027344	-64,690269
6508,410645	-56,634216
6513,793945	-54,629353
6519,177246	-52,159523
6524,560547	-55,035507
6529,943848	-52,966488
6535,327148	-62,120831
6540,710449	-48,747402
6546,093750	-42,304790
6551,477051	-31,609022
6556,860352	-29,944645
6562,243652	-38,436008
6567,626953	-47,441368
6573,010254	-55,148071
6578,393555	-59,035172
6583,776855	-62,571941
6589,160156	-66,209435
6594,543457	-60,132332
6599,926758	-75,099831
6605,310059	-59,650146
6610,693359	-60,602573
6616,076660	-65,941368
6621,459961	-70,746536
6626,843262	-64,968491
6632,226562	-61,678749
6637,609863	-59,221069
6642,993164	-59,494099
6648,376465	-63,139091
6653,759766	-75,058853
6659,143066	-74,127640
6664,526367	-70,544731
6669,909668	-73,663414
6675,292969	-70,391800
6680,676270	-83,378136
6686,059570	-71,277649
6691,442871	-79,277664
6696,826172	-73,067627
6702,209473	-71,615120
6707,592773	-81,927536
6712,976074	-73,778206
6718,359375	-77,249222
6723,742676	-81,640671
6729,125977	-70,646233
6734,509277	-62,079273
6739,892578	-60,480850
6745,275879	-61,058624
6750,659180	-63,668438
6756,042480	-67,424843
6761,425781	-72,687721
6766,809082	-81,886246
6772,192383	-85,658508
6777,575684	-78,798828
6782,958984	-70,669411
6788,342285	-69,769402
6793,725586	-76,693054
6799,108887	-87,830994
6804,492188	-76,350227
6809,875488	-83,400627
6815,258789	-82,876556
6820,642090	-71,615532
6826,025391	-74,390839
6831,408691	-74,253632
6836,791992	-73,850388
6842,175293	-72,554893
6847,558594	-72,174164
6852,941895	-69,371773
6858,325195	-68,989540
6863,708496	-67,267029
6869,091797	-67,959740
6874,475098	-63,132957
6879,858398	-65,327782
6885,241699	-68,273788
6890,625000	-77,864174
6896,008301	-88,201828
6901,391602	-89,238167
6906,774902	-79,807678
6912,158203	-75,533905
6917,541504	-75,290283
6922,924805	-72,299522
6928,308105	-66,179726
6933,691406	-60,250141
6939,074707	-58,717255
6944,458008	-60,316082
6949,841309	-69,944008
6955,224609	-70,194344
6960,607910	-74,303398
6965,991211	-70,860634
6971,374512	-76,005295
6976,757812	-71,055824
6982,141113	-69,788864
6987,524414	-79,301605
6992,907715	-80,021805
6998,291016	-67,166641
7003,674316	-63,422401
7009,057617	-69,169464
7014,440918	-55,844971
7019,824219	-55,544315
7025,207520	-57,018658
7030,590820	-51,711155
7035,974121	-53,666416
7041,357422	-70,205933
7046,740723	-54,558987
7052,124023	-52,246136
7057,507324	-57,968269
7062,890625	-56,969799
7068,273926	-52,398483
7073,657227	-49,322887
7079,040527	-47,140766
7084,423828	-48,133839
7089,807129	-50,914284
7095,190430	-32,944321
7100,573730	-24,869150
7105,957031	-25,840693
7111,340332	-37,091240
7116,723633	-50,195663
7122,106934	-66,015175
7127,490234	-65,401794
7132,873535	-72,811378
7138,256836	-54,702282
7143,640137	-54,758179
7149,023438	-64,121765
7154,406738	-63,655621
7159,790039	-58,516392
7165,173340	-59,241440
7170,556641	-64,071884
7175,939941	-56,400818
7181,323242	-55,891991
7186,706543	-57,994854
7192,089844	-73,319672
7197,473145	-65,339767
7202,856445	-61,630058
7208,239746	-67,896301
7213,623047	-70,692810
7219,006348	-77,564949
7224,389648	-70,566292
7229,772949	-68,634964
7235,156250	-77,269676
7240,539551	-79,104919
7245,922852	-75,996536
7251,306152	-76,411575
7256,689453	-75,221748
7262,072754	-71,839462
7267,456055	-74,060623
7272,839355	-83,839523
7278,222656	-80,111320
7283,605957	-76,759453
7288,989258	-91,395897
7294,372559	-75,116730
7299,755859	-78,925743
7305,139160	-75,664505
7310,522461	-76,328102
7315,905762	-76,954941
7321,289062	-75,147766
7326,672363	-82,748848
7332,055664	-79,120537
7337,438965	-80,301964
7342,822266	-77,375626
7348,205566	-74,102448
7353,588867	-74,400482
7358,972168	-78,231392
7364,355469	-80,687622
7369,738770	-72,848106
7375,122070	-74,882927
7380,505371	-87,073456
7385,888672	-79,563950
7391,271973	-76,650978
7396,655273	-78,599983
7402,038574	-87,266968
7407,421875	-86,508858
7412,805176	-77,585808
7418,188477	-86,773514
7423,571777	-81,761826
7428,955078	-80,725632
7434,338379	-92,057823
7439,721680	-89,769043
7445,104980	-81,519150
7450,488281	-69,938133
7455,871582	-69,064468
7461,254883	-77,657883
7466,638184	-75,613083
7472,021484	-66,243698
7477,404785	-64,006073
7482,788086	-63,062592
7488,171387	-60,162399
7493,554688	-58,177265
7498,937988	-59,482891
7504,321289	-60,780182
7509,704590	-60,062675
7515,087891	-58,450348
7520,471191	-57,669022
7525,854492	-57,061790
7531,237793	-53,882843
7536,621094	-58,691971
7542,004395	-75,829849
7547,387695	-59,406754
7552,770996	-59,110592
7558,154297	-63,002239
7563,537598	-64,922699
7568,920898	-56,339909
7574,304199	-56,102058
7579,687500	-57,811077
7585,070801	-63,245312
7590,454102	-78,563965
7595,837402	-58,657711
7601,220703	-50,063442
7606,604004	-53,008751
7611,987305	-58,233009
7617,370605	-55,258301
7622,753906	-53,490292
7628,137207	-51,286854
7633,520508	-65,206322
7638,903809	-46,889706
7644,287109	-39,670403
7649,670410	-42,397530
7655,053711	-47,649139
7660,437012	-48,100483
7665,820312	-53,972763
7671,203613	-51,898380
7676,586914	-58,932758
7681,970215	-62,637127
7687,353516	-65,216499
7692,736816	-63,259918
7698,120117	-71,411980
7703,503418	-67,709991
7708,886719	-68,569923
7714,270020	-60,626289
7719,653320	-58,993301
7725,036621	-65,007790
7730,419922	-60,136105
7735,803223	-73,758095
7741,186523	-67,903099
7746,569824	-73,306984
7751,953125	-77,242142
7757,336426	-75,119560
7762,719727	-79,286491
7768,103027	-70,479347
7773,486328	-74,207924
7778,869629	-66,149452
7784,252930	-70,207695
7789,636230	-79,285629
7795,019531	-61,451820
7800,402832	-62,483387
7805,786133	-61,826794
7811,169434	-68,969658
7816,552734	-83,142090
7821,936035	-76,125038
7827,319336	-70,362419
7832,702637	-68,747154
7838,085938	-66,672821
7843,469238	-66,247025
7848,852539	-63,068375
7854,235840	-64,485580
7859,619141	-66,225945
7865,002441	-71,705154
7870,385742	-79,956467
7875,769043	-81,402420
7881,152344	-77,089882
7886,535645	-77,344513
7891,918945	-82,320930
7897,302246	-87,149544
7902,685547	-85,976181
7908,068848	-79,774895
7913,452148	-85,694435
7918,835449	-93,686462
7924,218750	-86,564514
7929,602051	-84,747864
7934,985352	-82,014755
7940,368652	-83,163338
7945,751953	-82,288406
7951,135254	-75,718796
7956,518555	-73,728409
7961,901855	-70,513107
7967,285156	-65,775002
7972,668457	-62,585129
7978,051758	-62,311249
7983,435059	-68,244026
7988,818359	-64,021507
7994,201660	-72,416924
7999,584961	-63,405766
8004,968262	-59,519306
8010,351562	-60,773159
8015,734863	-65,416298
8021,118164	-69,548988
8026,501465	-68,969154
8031,884766	-70,305397
8037,268066	-68,852791
8042,651367	-66,707390
8048,034668	-64,252014
8053,417969	-62,668625
8058,801270	-63,162682
8064,184570	-66,385719
8069,567871	-72,117935
8074,951172	-75,174286
8080,334473	-73,119484
8085,717773	-68,282059
8091,101074	-67,649826
8096,484375	-72,324280
8101,867676	-60,501976
8107,250977	-61,036743
8112,634277	-66,181488
8118,017578	-60,601826
8123,400879	-81,341270
8128,784180	-60,453716
8134,167480	-56,545052
8139,550781	-51,947292
8144,934082	-49,231300
8150,317383	-54,104366
8155,700684	-55,320675
8161,083984	-62,944290
8166,467285	-57,451942
8171,850586	-50,209610
8177,233887	-52,888824
8182,617188	-45,159607
8188,000488	-37,939705
8193,383789	-31,367922
8198,767090	-33,975380
8204,150391	-39,597553
8209,533691	-45,952694
8214,916992	-61,635159
8220,300293	-69,245560
8225,683594	-58,278706
8231,066895	-69,812141
8236,450195	-56,206608
8241,833496	-54,616547
8247,216797	-59,260616
8252,600098	-63,174431
8257,983398	-92,687584
8263,366699	-64,450340
8268,750000	-57,817627
8274,133301	-52,680988
8279,516602	-58,366428
8284,899902	-63,545238
8290,283203	-59,630360
8295,666504	-58,486492
8301,049805	-58,960655
8306,433105	-61,097511
8311,816406	-61,671963
8317,199707	-66,518265
8322,583008	-79,920670
8327,966309	-85,691788
8333,349609	-76,277885
8338,732910	-78,170166
8344,116211	-74,206223
8349,499512	-73,619850
8354,882812	-76,331978
8360,266113	-71,929947
8365,649414	-77,408340
8371,032715	-84,644348
8376,416016	-74,563751
8381,799316	-79,948769
8387,182617	-75,225815
8392,565918	-83,448288
8397,949219	-76,860138
8403,332520	-80,387856
8408,715820	-71,979233
8414,099121	-75,366310
8419,482422	-78,152618
8424,865723	-73,872406
8430,249023	-77,153404
8435,632324	-78,258446
8441,015625	-82,177719
8446,398926	-88,645897
8451,782227	-86,987038
8457,165527	-83,996475
8462,548828	-74,520050
8467,932129	-73,490646
8473,315430	-77,911285
8478,698730	-84,146767
8484,082031	-75,937584
8489,465332	-79,006950
8494,848633	-95,879654
8500,231934	-75,441147
8505,615234	-72,532898
8510,998535	-75,045616
8516,381836	-83,121857
8521,765137	-79,705017
8527,148438	-79,857307
8532,531738	-80,934280
8537,915039	-96,227417
8543,298340	-71,170059
8548,681641	-71,242844
8554,064941	-74,555222
8559,448242	-65,283852
8564,831543	-70,046310
8570,214844	-77,739082
8575,598145	-71,774338
8580,981445	-70,924393
8586,364746	-73,859138
8591,748047	-67,948547
8597,131348	-65,364388
8602,514648	-66,466606
8607,897949	-65,464752
8613,281250	-62,101665
8618,664551	-62,849670
8624,047852	-65,541382
8629,431152	-60,877930
8634,814453	-59,930145
8640,197754	-58,550610
8645,581055	-56,347347
8650,964355	-55,168404
8656,347656	-67,374947
8661,730957	-55,781673
8667,114258	-56,310284
8672,497559	-57,630768
8677,880859	-61,897320
8683,264160	-54,711361
8688,647461	-47,301571
8694,030762	-48,957516
8699,414062	-61,046299
8704,797363	-55,966892
8710,180664	-56,990757
8715,563965	-54,231110
8720,947266	-54,351398
8726,330566	-41,104546
8731,713867	-39,535751
8737,097168	-25,002731
8742,480469	-23,169054
8747,863770	-30,862066
8753,247070	-46,067535
8758,630371	-48,413010
8764,013672	-55,874638
8769,396973	-51,413078
8774,780273	-56,417633
8780,163574	-56,820129
8785,546875	-55,689457
8790,930176	-52,664276
8796,313477	-54,423290
8801,696777	-59,399700
8807,080078	-57,215206
8812,463379	-53,082115
8817,846680	-60,079178
8823,229980	-60,203030
8828,613281	-53,841938
8833,996582	-58,500214
8839,379883	-64,147217
8844,763184	-65,424492
8850,146484	-70,714699
8855,529785	-59,788902
8860,913086	-58,411964
8866,296387	-57,307896
8871,679688	-57,043938
8877,062988	-57,013153
8882,446289	-60,116417
8887,829590	-65,622314
8893,212891	-67,476776
8898,596191	-72,665123
8903,979492	-73,660400
8909,362793	-91,281776
8914,746094	-74,102715
8920,129395	-90,447319
8925,512695	-70,795265
8930,895996	-71,177422
8936,279297	-86,134842
8941,662598	-77,483040
8947,045898	-76,524124
8952,429199	-78,190796
8957,812500	-77,930794
8963,195801	-74,600029
8968,579102	-75,799187
8973,962402	-75,672005
8979,345703	-77,997505
8984,729004	-77,882713
8990,112305	-74,892220
8995,495605	-77,793427
9000,878906	-77,388779
9006,262207	-86,847267
9011,645508	-81,207581
9017,028809	-90,024712
9022,412109	-79,184319
9027,795410	-83,774345
9033,178711	-77,843498
9038,562012	-72,696175
9043,945312	-72,682617
9049,328613	-75,597900
9054,711914	-79,684006
9060,095215	-86,956757
9065,478516	-81,886230
9070,861816	-78,031158
9076,245117	-79,525139
9081,628418	-90,976486
9087,011719	-77,217155
9092,395020	-73,623444
9097,778320	-74,182434
9103,161621	-77,005882
9108,544922	-75,118889
9113,928223	-80,354721
9119,311523	-71,014313
9124,694824	-73,738533
9130,078125	-81,242065
9135,461426	-81,107040
9140,844727	-79,112839
9146,228027	-85,625473
9151,611328	-75,856308
9156,994629	-79,693047
9162,377930	-71,270378
9167,761230	-66,354301
9173,144531	-67,843994
9178,527832	-66,153099
9183,911133	-67,728981
9189,294434	-66,660210
9194,677734	-68,310776
9200,061035	-66,107170
9205,444336	-64,539703
9210,827637	-63,943420
9216,210938	-59,714333
9221,594238	-55,014400
9226,977539	-56,944122
9232,360840	-62,067467
9237,744141	-55,921680
9243,127441	-51,573532
9248,510742	-52,730228
9253,894043	-49,271763
9259,277344	-47,911663
9264,660645	-69,807930
9270,043945	-47,084404
9275,427246	-42,747948
9280,810547	-33,114132
9286,193848	-27,307806
9291,577148	-30,319235
9296,960449	-39,250851
9302,343750	-49,603012
9307,727051	-47,298786
9313,110352	-52,718479
9318,493652	-53,231453
9323,876953	-49,842632
9329,260254	-53,350700
9334,643555	-51,483833
9340,026855	-49,854786
9345,410156	-58,939751
9350,793457	-64,552902
9356,176758	-60,528221
9361,560059	-63,658009
9366,943359	-59,856453
9372,326660	-59,644257
9377,709961	-57,619781
9383,093262	-64,204773
9388,476562	-60,574932
9393,859863	-70,759155
9399,243164	-63,414989
9404,626465	-89,703430
9410,009766	-69,022148
9415,393066	-71,646164
9420,776367	-73,711929
9426,159668	-74,772964
9431,542969	-89,845718
9436,926270	-79,886314
9442,309570	-76,251381
9447,692871	-85,196754
9453,076172	-79,063560
9458,459473	-74,792419
9463,842773	-85,821999
9469,226074	-71,592316
9474,609375	-69,932610
9479,992676	-79,045441
9485,375977	-74,088005
9490,759277	-78,265778
9496,142578	-76,259262
9501,525879	-77,203499
9506,909180	-79,891899
9512,292480	-82,885048
9517,675781	-79,633720
9523,059082	-80,776711
9528,442383	-84,042099
9533,825684	-77,332306
9539,208984	-87,252861
9544,592285	-78,952042
9549,975586	-76,358109
9555,358887	-85,636787
9560,742188	-85,294350
9566,125488	-90,254906
9571,508789	-85,349045
9576,892090	-88,864212
9582,275391	-85,128807
9587,658691	-89,359329
9593,041992	-81,049828
9598,425293	-83,282585
9603,808594	-89,154434
9609,191895	-90,042053
9614,575195	-87,527855
9619,958496	-89,669884
9625,341797	-80,343140
9630,725098	-93,086479
9636,108398	-81,852371
9641,491699	-89,089783
9646,875000	-82,823540
9652,258301	-85,756912
9657,641602	-88,240829
9663,024902	-88,247704
9668,408203	-82,674103
9673,791504	-79,609856
9679,174805	-83,243088
9684,558105	-81,783150
9689,941406	-83,104897
9695,324707	-89,151115
9700,708008	-83,828041
9706,091309	-77,325203
9711,474609	-81,254128
9716,857910	-81,867401
9722,241211	-89,776451
9727,624512	-88,844704
9733,007812	-78,396698
9738,391113	-92,227867
9743,774414	-84,567276
9749,157715	-80,664040
9754,541016	-89,942909
9759,924316	-81,165077
9765,307617	-92,374657
9770,690918	-97,022011
9776,074219	-82,018890
9781,457520	-96,067078
9786,840820	-87,637848
9792,224121	-78,768768
9797,607422	-80,911858
9802,990723	-76,395592
9808,374023	-81,630684
9813,757324	-84,311180
9819,140625	-85,934029
9824,523926	-83,363701
9829,907227	-84,586403
9835,290527	-80,018517
9840,673828	-79,040199
9846,057129	-79,864525
9851,440430	-77,590118
9856,823730	-78,981163
9862,207031	-77,089256
9867,590332	-103,399117
9872,973633	-79,164276
9878,356934	-70,743080
9883,740234	-70,877235
9889,123535	-68,069878
9894,506836	-71,563766
9899,890137	-70,541656
9905,273438	-74,682587
9910,656738	-76,815994
9916,040039	-81,658325
9921,423340	-74,317978
9926,806641	-83,508011
9932,189941	-72,914452
9937,573242	-71,544075
9942,956543	-71,216888
9948,339844	-95,232346
9953,723145	-71,741699
9959,106445	-74,944832
9964,489746	-68,081619
9969,873047	-71,718834
9975,256348	-66,233253
9980,639648	-68,071815
9986,022949	-67,559158
9991,406250	-61,688160
9996,789551	-66,574219
10002,172852	-59,757828
10007,556152	-53,066963
10012,939453	-50,856609
10018,322754	-45,873302
10023,706055	-37,429039
10029,089355	-40,885475
10034,472656	-51,156319
10039,855957	-63,214348
10045,239258	-70,785316
10050,622559	-62,560543
10056,005859	-64,522354
10061,389160	-62,201050
10066,772461	-76,519287
10072,155762	-64,155296
10077,539062	-63,377075
10082,922363	-74,368462
10088,305664	-68,892418
10093,688965	-73,747665
10099,072266	-73,446777
10104,455566	-71,601288
10109,838867	-76,767479
10115,222168	-76,945366
10120,605469	-75,936661
10125,988770	-86,450150
10131,372070	-78,465370
10136,755371	-75,810585
10142,138672	-82,700790
10147,521973	-77,333733
10152,905273	-99,750290
10158,288574	-81,308899
10163,671875	-86,340691
10169,055176	-87,006516
10174,438477	-89,796989
10179,821777	-75,183784
10185,205078	-77,529648
10190,588379	-80,750076
10195,971680	-91,116447
10201,354980	-80,796867
10206,738281	-81,686813
10212,121582	-86,279167
10217,504883	-91,167427
10222,888184	-74,716385
10228,271484	-79,247055
10233,654785	-76,563431
10239,038086	-79,326454
10244,421387	-81,750175
10249,804688	-82,280037
10255,187988	-92,794670
10260,571289	-83,187317
10265,954590	-76,736168
10271,337891	-84,292419
10276,721191	-79,549835
10282,104492	-76,560440
10287,487793	-80,302902
10292,871094	-75,392456
10298,254395	-79,811272
10303,637695	-78,055534
10309,020996	-73,479828
10314,404297	-81,790192
10319,787598	-80,416229
10325,170898	-79,596634
10330,554199	-78,997391
10335,937500	-76,907471
10341,320801	-83,297401
10346,704102	-76,106438
10352,087402	-77,114365
10357,470703	-79,052795
10362,854004	-80,634171
10368,237305	-82,045319
10373,620605	-73,753990
10379,003906	-81,768578
10384,387207	-73,326553
10389,770508	-71,225060
10395,153809	-73,888939
10400,537109	-83,555260
10405,920410	-69,863510
10411,303711	-69,751816
10416,687012	-85,279068
10422,070312	-78,515999
10427,453613	-79,108467
10432,836914	-81,755692
10438,220215	-79,776009
10443,603516	-79,212502
10448,986816	-69,351074
10454,370117	-76,920609
10459,753418	-81,279419
10465,136719	-75,733574
10470,520020	-74,339989
10475,903320	-73,876160
10481,286621	-66,990479
10486,669922	-69,832603
10492,053223	-66,233658
10497,436523	-77,248299
10502,819824	-75,839668
10508,203125	-65,315788
10513,586426	-64,336418
10518,969727	-62,826103
10524,353027	-58,668526
10529,736328	-65,351257
10535,119629	-58,471504
10540,502930	-57,396633
10545,886230	-57,201328
10551,269531	-59,228954
10556,652832	-56,487469
10562,036133	-45,486732
10567,419434	-38,659454
10572,802734	-33,399826
10578,186035	-41,135063
10583,569336	-52,600224
10588,952637	-57,437969
10594,335938	-68,206367
10599,719238	-58,379303
10605,102539	-58,213585
10610,485840	-59,392750
10615,869141	-61,562641
10621,252441	-58,262630
10626,635742	-57,984798
10632,019043	-62,675034
10637,402344	-64,065704
10642,785645	-81,435684
10648,168945	-70,484070
10653,552246	-65,997887
10658,935547	-67,417053
10664,318848	-66,747589
10669,702148	-72,007454
10675,085449	-74,642036
10680,468750	-72,249428
10685,852051	-68,366325
10691,235352	-66,857292
10696,618652	-67,751396
10702,001953	-73,973885
10707,385254	-72,308701
10712,768555	-73,669533
10718,151855	-93,723816
10723,535156	-95,634018
10728,918457	-82,413094
10734,301758	-82,253494
10739,685059	-77,182632
10745,068359	-75,712479
10750,451660	-80,935287
10755,834961	-81,918953
10761,218262	-73,834435
10766,601562	-73,256660
10771,984863	-78,579193
10777,368164	-88,899696
10782,751465	-80,858879
10788,134766	-73,920837
10793,518066	-72,317825
10798,901367	-91,715027
10804,284668	-77,558853
10809,667969	-77,875374
10815,051270	-80,909904
10820,434570	-79,422043
10825,817871	-75,291138
10831,201172	-80,549591
10836,584473	-82,661552
10841,967773	-80,241356
10847,351074	-79,508774
10852,734375	-75,831230
10858,117676	-73,585373
10863,500977	-75,540688
10868,884277	-84,528824
10874,267578	-89,820732
10879,650879	-82,471573
10885,034180	-84,324310
10890,417480	-82,186882
10895,800781	-78,624214
10901,184082	-76,004913
10906,567383	-76,850487
10911,950684	-82,582817
10917,333984	-75,076096
10922,717285	-74,885529
10928,100586	-77,863678
10933,483887	-77,147346
10938,867188	-85,837791
10944,250488	-80,105484
10949,633789	-81,110352
10955,017090	-79,798065
10960,400391	-72,715561
10965,783691	-75,541161
10971,166992	-71,902946
10976,550293	-68,253021
10981,933594	-69,632607
10987,316895	-71,978821
10992,700195	-79,443306
10998,083496	-79,132050
11003,466797	-82,772057
11008,850098	-74,627930
11014,233398	-76,443130
11019,616699	-79,395218
11025,000000	-77,679443
11030,383301	-71,723282
11035,766602	-76,098991
11041,149902	-66,821854
11046,533203	-71,077415
11051,916504	-87,629822
11057,299805	-91,973892
11062,683105	-70,281265
11068,066406	-68,625137
11073,449707	-71,652504
11078,833008	-71,187843
11084,216309	-71,559219
11089,599609	-74,691589
11094,982910	-68,357765
11100,366211	-63,241238
11105,749512	-56,225971
11111,132812	-45,165348
11116,516113	-35,960339
11121,899414	-38,623924
11127,282715	-55,059383
11132,666016	-56,995510
11138,049316	-65,197227
11143,432617	-64,560867
11148,815918	-60,537724
11154,199219	-62,468456
11159,582520	-63,375179
11164,965820	-68,620720
11170,349121	-66,187172
11175,732422	-73,873436
11181,115723	-69,977196
11186,499023	-69,147263
11191,882324	-77,316460
11197,265625	-72,909401
11202,648926	-69,404228
11208,032227	-70,975693
11213,415527	-71,976891
11218,798828	-72,031998
11224,182129	-74,857246
11229,565430	-75,040855
11234,948730	-70,475739
11240,332031	-69,019958
11245,715332	-71,991104
11251,098633	-75,794708
11256,481934	-73,982834
11261,865234	-78,334755
11267,248535	-77,829239
11272,631836	-99,442589
11278,015137	-81,612907
11283,398438	-81,663033
11288,781738	-75,951981
11294,165039	-78,532234
11299,548340	-80,444778
11304,931641	-76,642204
11310,314941	-87,394188
11315,698242	-86,554611
11321,081543	-81,731728
11326,464844	-81,332542
11331,848145	-79,219543
11337,231445	-78,806412
11342,614746	-76,312515
11347,998047	-81,326134
11353,381348	-78,969734
11358,764648	-94,349960
11364,147949	-84,746521
11369,531250	-83,146156
11374,914551	-77,115860
11380,297852	-80,401634
11385,681152	-91,739403
11391,064453	-92,826027
11396,447754	-97,920815
11401,831055	-88,283676
11407,214355	-90,878517
11412,597656	-90,210609
11417,980957	-91,912544
11423,364258	-98,648117
11428,747559	-94,995758
11434,130859	-98,377617
11439,514160	-97,024757
11444,897461	-97,461220
11450,280762	-91,176376
11455,664062	-93,709053
11461,047363	-86,159828
11466,430664	-87,268639
11471,813965	-83,555023
11477,197266	-93,771118
11482,580566	-81,347832
11487,963867	-81,155045
11493,347168	-81,156990
11498,730469	-77,217987
11504,113770	-85,040596
11509,497070	-79,282707
11514,880371	-78,011444
11520,263672	-75,460190
11525,646973	-74,752304
11531,030273	-74,169617
11536,413574	-78,055824
11541,796875	-75,957024
11547,180176	-79,740486
11552,563477	-78,792709
11557,946777	-77,512001
11563,330078	-77,115120
11568,713379	-75,973167
11574,096680	-75,289581
11579,479980	-72,809380
11584,863281	-69,620338
11590,246582	-67,419136
11595,629883	-73,065033
11601,013184	-78,083458
11606,396484	-73,898766
11611,779785	-73,455872
11617,163086	-68,529907
11622,546387	-71,425362
11627,929688	-72,804848
11633,312988	-73,159294
11638,696289	-67,446465
11644,079590	-65,834854
11649,462891	-59,324303
11654,846191	-55,605255
11660,229492	-56,170399
11665,612793	-53,816216
11670,996094	-56,480907
11676,379395	-62,910645
11681,762695	-63,947803
11687,145996	-64,014427
11692,529297	-68,338608
11697,912598	-71,111847
11703,295898	-74,786362
11708,679199	-73,677544
11714,062500	-71,717278
11719,445801	-75,403633
11724,829102	-73,644348
11730,212402	-83,166267
11735,595703	-77,979416
11740,979004	-88,785072
11746,362305	-80,992195
11751,745605	-78,988289
11757,128906	-84,147041
11762,512207	-81,313248
11767,895508	-89,235794
11773,278809	-78,779488
11778,662109	-82,792900
11784,045410	-82,510826
11789,428711	-95,545341
11794,812012	-88,810898
11800,195312	-82,830894
11805,578613	-89,042091
11810,961914	-90,413177
11816,345215	-89,439865
11821,728516	-82,350319
11827,111816	-82,611961
11832,495117	-82,618149
11837,878418	-82,566330
11843,261719	-101,514816
11848,645020	-85,418159
11854,028320	-96,720222
11859,411621	-88,947792
11864,794922	-87,275284
11870,178223	-83,569267
11875,561523	-84,873726
11880,944824	-82,449593
11886,328125	-87,819221
11891,711426	-80,502609
11897,094727	-82,568863
11902,478027	-78,690460
11907,861328	-77,921928
11913,244629	-77,779419
11918,627930	-76,557449
11924,011230	-79,551208
11929,394531	-78,759926
11934,777832	-82,487587
11940,161133	-84,927582
11945,544434	-79,453094
11950,927734	-83,641411
11956,311035	-79,898987
11961,694336	-79,608665
11967,077637	-83,043961
11972,460938	-81,522636
11977,844238	-85,411499
11983,227539	-80,017303
11988,610840	-88,979774
11993,994141	-78,473869
11999,377441	-88,157204
12004,760742	-81,880409
12010,144043	-80,922310
12015,527344	-89,713203
12020,910645	-81,509476
12026,293945	-102,770119
12031,677246	-82,546013
12037,060547	-87,011971
12042,443848	-84,163651
12047,827148	-79,854691
12053,210449	-77,563255
12058,593750	-94,243301
12063,977051	-73,110863
12069,360352	-76,153549
12074,743652	-74,926132
12080,126953	-75,730965
12085,510254	-70,515137
12090,893555	-69,767487
12096,276855	-70,801643
12101,660156	-70,046814
12107,043457	-77,210709
12112,426758	-76,613640
12117,810059	-79,805466
12123,193359	-75,636398
12128,576660	-69,205948
12133,959961	-64,432281
12139,343262	-64,458305
12144,726562	-71,608246
12150,109863	-67,071465
12155,493164	-76,917450
12160,876465	-79,357513
12166,259766	-83,483711
12171,643066	-90,953804
12177,026367	-70,959320
12182,409668	-76,999008
12187,792969	-76,492577
12193,176270	-66,692917
12198,559570	-54,338100
12203,942871	-53,022545
12209,326172	-43,646267
12214,709473	-44,875301
12220,092773	-61,034943
12225,476074	-57,468407
12230,859375	-66,918549
12236,242676	-66,545258
12241,625977	-78,166946
12247,009277	-74,858330
12252,392578	-70,740967
12257,775879	-85,051300
12263,159180	-73,851357
12268,542480	-73,856026
12273,925781	-85,291580
12279,309082	-86,565765
12284,692383	-71,321915
12290,075684	-66,940887
12295,458984	-73,635612
12300,842285	-68,260162
12306,225586	-76,025269
12311,608887	-72,590805
12316,992188	-72,783203
12322,375488	-70,994492
12327,758789	-75,443947
12333,142090	-77,287659
12338,525391	-78,844307
12343,908691	-81,839813
12349,291992	-76,754456
12354,675293	-76,124863
12360,058594	-82,099197
12365,441895	-87,177406
12370,825195	-78,764465
12376,208496	-80,189224
12381,591797	-88,414787
12386,975098	-85,372063
12392,358398	-83,210892
12397,741699	-92,507812
12403,125000	-91,244423
12408,508301	-93,083733
12413,891602	-91,615280
12419,274902	-92,851082
12424,658203	-91,132217
12430,041504	-95,352882
12435,424805	-97,785561
12440,808105	-102,929382
12446,191406	-95,177132
12451,574707	-88,799767
12456,958008	-89,567276
12462,341309	-88,703857
12467,724609	-87,505783
12473,107910	-89,456558
12478,491211	-92,604195
12483,874512	-96,753517
12489,257812	-88,530144
12494,641113	-81,996300
12500,024414	-77,133965
12505,407715	-77,485748
12510,791016	-80,250320
12516,174316	-81,425613
12521,557617	-86,280533
12526,940918	-80,726334
12532,324219	-83,543938
12537,707520	-85,830368
12543,090820	-83,140335
12548,474121	-98,509056
12553,857422	-82,801666
12559,240723	-81,092422
12564,624023	-87,527992
12570,007324	-75,277817
12575,390625	-89,495590
12580,773926	-75,270187
12586,157227	-77,468323
12591,540527	-80,054512
12596,923828	-85,458366
12602,307129	-80,962440
12607,690430	-98,606491
12613,073730	-90,561539
